שם יישוב,קוד יישוב ,שם מחוז,אסדרה,מתח,סוג המונה,ביתי/ לא ביתי,(GVA) גודל חיבור
זכריה,799,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית ביאליק,9500,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
זכרון יעקב,9300,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בנימינה-גבעת עדה,9800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אזור,565,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת ישי,122,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
נהריה,9100,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
נווה אילן,405,אחר,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
תל עדשים,103,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
עין יעקב,813,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
"גבעת ניל""י",360,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית טבעון,2300,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר אוריה,364,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר ורדים,1263,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית אתא,6800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
נווה אילן,405,אחר,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר שמריהו,267,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת ישי,122,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר ורדים,1263,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית מוצקין,8200,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אור יהודה,2400,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
זכרון יעקב,9300,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר תבור,47,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קרית אתא,6800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
אור יהודה,2400,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
אזור,565,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית זית,710,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רכסים,922,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אביעזר,1070,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חריש,1247,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בנימינה-גבעת עדה,9800,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
עמינדב,779,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בוסתן הגליל,559,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
יקנעם עילית,240,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
עתלית,53,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית חיים,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חורפיש,496,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מעלות,1063,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מטולה,43,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
פרדס חנה-כרכור,7800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
נהריה,9100,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בנימינה-גבעת עדה,9800,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אור עקיבא,1020,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
נצרת,7300,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
נס הרים,825,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
טבריה,6700,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
זכרון יעקב,9300,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
רמת השרון,2650,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אזור,565,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
אלוני אבא,429,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מטע,822,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
צפת,8000,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
שדה אליעזר,861,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
שדה אליעזר,861,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
שדה אליעזר,861,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חיפה,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
צפת,8000,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
חדרה,6500,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בת ים,6200,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
גבעתיים,6300,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
ספסופה,609,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
דלתון,431,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית לחם הגלילית,430,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
בית לחם הגלילית,430,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כפר חסידים א',112,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
כפר יחזקאל,85,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית זית,710,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
אזור,565,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
צפת,8000,הצפון,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
חולון,6600,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
כפר שמריהו,267,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בית שמש,2610,ירושלים,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
מאור,2055,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קרית אונו,2620,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קרית חיים,4000,חיפה,תחרות באספקה,נמוך,חכם,לא ביתי,0.04365
קיסריה,1167,חיפה,תחרות באספקה,נמוך,חכם,ביתי,0.04365
שפרעם,8800,הצפון,תחרות באספקה,נמוך,חכם,ביתי,0.04365
בני ברק,6100,תל אביב,תחרות באספקה,נמוך,חכם,ביתי,0.04365
מבשרת ציון,1015,ירושלים,תחרות באספקה,נמוך,חכם,ביתי,0.04365
